3190,2212,1
4909,4761,1
899,2308,1
2308,2212,7
2991,1676,1
4761,3110,3
4205,93,3
4395,1200,4
4858,1837,4
4611,2737,2
3110,4611,4
990,1995,1
1995,1082,4
1082,2027,3
2991,899,4
899,2358,1
2358,1082,1
1082,615,1
812,4858,1
4858,671,2
671,479,2
1082,3458,2
615,2757,6
3175,2991,1
2986,1995,25
1965,2751,1
615,101,1
4205,3449,3
1965,2212,3
2425,2991,18
2757,2276,1
4231,3355,1
244,1837,5
93,4920,2
2986,244,11
244,2929,2
2929,273,1
2264,615,2
4005,93,3
2832,2078,5
2078,93,1
1837,3035,4
3035,244,1
244,2173,1
244,437,3
912,2949,6
4231,2703,14
2595,244,1
244,184,1
4956,2013,1
4611,2750,4
2832,4231,14
4231,3121,1
4620,1965,1
1837,2865,1
2856,244,1
1837,4759,1
912,2173,1
244,4395,3
2829,4231,8
4231,2832,3
2832,244,5
244,3526,1
244,4611,3
2066,2856,2
3054,4594,3
244,2703,5
1082,2856,8
4231,2143,1
2143,2929,3
2929,184,5
1765,244,2
244,3054,3
912,244,3
244,1403,2
1403,4483,1
227,2929,1
2929,1125,1
2703,227,5
2929,4920,2
4920,1912,2
1912,151,3
3515,2427,1
1403,4620,1
3649,4231,1
4231,1235,7
912,437,2
2258,3957,12
386,4761,2
2737,3526,3
1819,3966,5
4073,227,9
227,421,1
2829,244,4
244,421,1
1221,2929,1
2986,2078,7
4226,4738,1
4620,244,3
244,3966,1
4677,990,1
990,1526,4
4268,1837,1
3559,3491,1
4849,2929,1
3559,3449,2
3449,615,6
2750,1840,18
4773,3190,3
2986,5001,2
5001,3751,1
4761,3718,3
759,4395,4
3649,2829,2
4241,2732,1
2308,437,4
1747,3779,3
4268,2929,4
2012,2572,4
3515,4268,2
4268,2829,6
2703,93,2
437,2184,1
151,4761,3
3515,4761,1
4894,2012,1
2264,3121,1
3121,3,1
3,3321,1
2264,93,2
286,2986,2
2703,2329,1
3559,2829,2
3559,554,1
554,615,5
1221,4738,7
4268,4849,1
2750,244,1
244,3235,1
3966,437,1
437,3127,2
3127,2618,2
615,3449,6
2750,3559,3
3559,615,4
615,3235,1
4338,671,2
4257,1765,1
1221,2013,5
3235,1403,3
1403,634,2
812,244,1
244,291,1
634,1765,1
2258,1765,5
3414,227,1
1765,421,1
1995,4911,3
1765,2572,2
2572,3235,8
2856,4205,6
2703,291,9
194,2949,1
2949,3449,1
2829,4338,4
4338,3235,2
3718,407,1
2143,2143,1
3235,3091,3
93,1125,1
4268,1125,2
2703,2425,2
2143,2865,1
2703,4732,4
990,4231,1
2212,93,6
1125,2427,11
2258,3035,1
3035,4005,1
4005,3526,1
2066,4231,1
4231,3826,1
273,4005,1
4231,4620,68
4620,4611,10
978,634,4
2865,3526,5
2856,1526,6
3054,2203,4
2212,3526,7
2832,194,3
1627,194,3
812,3692,1
3692,2832,26
3515,3649,2
2442,437,1
3718,3127,3
4620,2066,1
1750,3054,1
2556,1235,13
4738,1914,1
3449,3515,1
386,2308,3
4005,2143,1
2143,4395,1
1840,3559,5
4268,4437,2
4437,2358,2
4268,2949,2
1403,2329,1
3526,4005,2
3091,2276,4
2276,3526,2
4338,437,2
437,4732,3
4732,3,1
4231,3190,2
4268,2329,2
2329,2358,1
4073,1985,2
1985,4894,1
4894,1235,1
1235,812,8
3912,3751,1
2986,3912,1
2929,2308,3
93,273,11
1235,4732,4
4738,2184,1
3515,1200,1
2308,4677,1
4677,4395,4
1200,3526,1
2771,3526,6
2308,2829,5
3163,753,5
4395,3491,3
3475,1627,2
4395,671,1
2329,4611,2
990,1747,2
4677,4268,1
4268,479,1
479,2751,2
2143,4226,2
1403,2027,1
2027,2986,11
3449,4257,2
4257,273,1
2595,2329,9
1221,1912,2
1912,1125,3
2212,2771,2
1226,1912,1
2986,2865,23
3054,2212,1
1631,3966,1
3763,2703,1
4773,151,4
151,3356,1
3235,3718,1
3127,3091,1
3091,4611,2
4005,2832,4
2385,3127,1
2618,3235,1
2618,4005,1
3175,812,1
3526,244,1
1631,2856,5
3054,2781,7
3355,4773,2
1139,2184,1
2832,1139,8
1139,2781,1
4909,93,2
1078,3526,7
2358,812,1
812,1139,1
1139,1837,6
1837,4437,2
2358,244,1
2703,1139,4
1078,3491,23
2949,1367,2
1367,1078,1
4620,2258,2
2986,1139,6
1139,437,2
2986,1078,1
1078,2832,2
1139,2832,2
3966,1627,2
3526,1078,27
1078,2378,1
2378,4231,1
1078,3110,1
3449,2378,6
2378,2751,5
2358,1078,2
1139,4395,5
4620,2771,1
194,1125,1
3127,2427,3
2427,1631,2
244,1235,3
2781,4738,1
1078,3356,1
3091,3054,5
2703,1078,1
4611,1985,3
2832,4620,7
4231,2358,3
1078,1840,1
3966,1631,3
1631,2329,2
2750,2703,2
4395,4437,1
3235,4964,1
1345,2732,5
2732,1345,6
2757,615,1
2329,3475,3
3110,286,1
1837,909,9
4611,1139,4
2358,4231,1
4231,4611,10
2329,2929,2
2264,407,1
2751,3190,3
4231,1139,1
1139,3091,1
2986,4231,5
2832,479,7
2737,1125,3
1235,93,1
93,2737,1
1221,1139,1
1139,1403,3
1403,2991,1
4956,244,1
244,2991,4
2991,4338,1
4338,273,1
273,3301,1
3235,2212,4
4620,1139,2
3919,1139,1
2385,2358,1
2829,1714,35
1714,2832,42
1125,3054,1
2276,2212,2
2276,4856,4
386,4611,1
4268,3755,3
2590,2732,6
2832,437,3
437,4073,3
2425,2829,2
1837,3175,3
1139,3321,1
3515,4620,4
4620,2203,5
2203,1676,1
1676,3449,3
2212,2427,1
2427,3491,2
634,3175,2
3175,2212,1
1221,2781,1
3054,4596,6
1676,437,1
2786,3966,1
2143,93,10
2385,4257,2
2929,2385,5
2385,1125,2
4257,2143,1
1403,2704,1
3175,1965,2
3449,1627,7
2732,3449,1
2703,437,3
3235,220,1
2425,3163,2
1125,2203,2
1078,4611,3
3526,1139,1
1139,634,1
4620,2856,1
3127,4231,2
4231,2329,1
2078,671,1
3163,4611,4
4611,4677,1
4677,3449,5
2378,3526,5
4732,1367,1
4231,753,1
1078,437,2
291,1139,3
1139,3526,3
2703,4456,2
1139,101,1
227,1078,1
1139,1226,1
1226,291,9
2781,4611,2
4005,3449,3
3449,2212,4
2308,4483,2
2703,2786,11
2786,4231,2
634,2264,3
2264,4257,1
437,3526,1
1139,3139,1
2832,2329,1
2329,3054,8
2358,3049,5
1627,4437,1
4437,4620,2
4231,3491,1
2856,2078,1
2078,2781,1
3449,1078,3
1139,2703,4
4759,2829,6
4904,2832,2
3755,3966,4
3966,4904,1
4904,4395,1
4849,4956,2
2832,3049,2
635,1995,1
1995,3526,7
4611,2203,5
1221,812,1
4761,3526,9
3526,671,2
1235,4761,7
3515,4226,6
227,2829,1
4761,3491,1
1200,1078,7
1078,2991,1
2991,4611,1
4483,1200,1
5001,3449,3
3054,1200,2
1082,3414,2
4956,812,1
812,2143,8
1837,1078,1
3491,1200,6
3110,1078,1
479,3127,4
1200,4257,5
4257,437,5
3414,2771,2
2771,4956,4
437,4761,6
1078,2358,1
2004,2703,4
1139,4483,2
4483,3163,3
3163,1563,1
4611,4611,1
2771,1367,1
2329,4262,3
2184,4596,2
671,4262,5
4262,3127,1
2143,4596,3
273,1078,1
3526,479,5
2829,1078,2
1078,2184,1
4437,2258,3
812,1995,1
4620,2757,3
2732,3526,1
1345,3321,6
2786,1345,1
3190,4395,3
1627,3235,5
3235,1078,2
4372,2986,1
1139,2004,1
4231,3966,1
3966,286,1
812,291,1
3491,2757,2
437,3054,2
1849,2004,2
4773,4073,4
4073,3127,3
2308,4738,2
612,227,3
227,4761,1
916,194,2
2258,3526,7
4226,1200,1
3491,3121,3
2590,2275,4
5022,4761,2
2595,990,1
990,220,1
2832,1078,4
4761,3751,1
2308,916,9
1139,3356,2
1139,2991,2
291,437,3
1221,407,11
3491,2427,1
5001,1345,3
1345,3091,3
437,1985,2
1985,437,2
2832,635,8
1837,3919,1
407,2856,4
2703,2442,1
1125,2829,8
4773,1078,2
1078,1837,2
1125,3439,3
3439,634,1
1078,2004,1
2004,4620,1
3127,1526,1
1631,916,5
2427,1840,2
2829,1985,13
1078,4395,1
2832,4759,7
4759,2143,4
4849,3127,9
194,1078,1
1078,1345,1
3491,3127,3
1226,1526,2
4005,2358,1
3757,3700,4
3700,2865,10
2865,4773,10
3526,220,18
1750,2829,8
2832,5001,6
437,3235,1
3235,2829,3
3110,2327,1
1345,2275,2
2829,978,12
978,2832,10
4732,5001,1
5001,1403,1
1403,4596,1
3439,4856,3
273,1750,8
3757,1082,1
2385,2829,3
2929,4620,4
1627,2829,1
634,2358,1
1965,3700,2
3700,1345,2
3439,1965,1
3301,1345,1
3439,3449,1
1985,2829,1
479,4073,1
4773,1750,2
3449,1750,1
2832,3526,1
3826,3439,1
4759,2737,1
2737,1750,2
3526,3127,4
2751,1750,3
1750,1631,3
3121,4964,1
4964,93,11
1750,3491,2
3491,1750,2
1750,93,4
93,2143,2
1563,3127,4
3491,2143,2
1750,2264,2
1750,1226,1
1750,3526,2
978,3449,1
3515,479,4
3054,4073,1
3757,2078,4
1235,3700,1
4894,407,3
3449,4759,5
2832,1526,1
1526,4257,1
4761,899,2
899,4964,1
4964,2703,2
3121,93,2
5001,2829,2
1985,4964,1
1139,286,1
812,2442,1
4268,1235,8
5022,286,4
4241,1078,1
554,3054,1
3054,3127,8
184,1381,1
1235,3110,1
184,2427,3
1995,1235,5
1235,4456,1
4956,1965,1
1965,4904,4
4904,3526,5
3526,4759,7
4759,2786,3
4849,2986,3
1837,2143,2
2732,4395,3
4594,1139,1
990,916,2
3054,273,2
3071,184,1
812,1078,1
1078,3751,1
3751,4964,1
1381,4241,4
1235,386,1
386,3449,3
2949,1139,1
2781,4911,2
2078,3356,2
1403,3049,1
2143,1078,1
2703,4849,6
386,2750,1
3449,5001,2
3190,1235,9
5001,3763,1
3763,3356,2
554,3127,1
4620,3751,1
2385,4858,2
4858,916,4
2590,4456,6
3110,4338,2
2308,386,1
2829,3966,4
4909,1750,1
1750,3966,1
671,3763,5
3763,2308,2
4858,554,1
4849,4759,2
634,151,1
4858,3356,3
2781,3110,1
3763,2986,8
4858,3449,3
1139,2027,1
2027,4268,1
3175,407,1
1139,4611,3
1750,1078,1
916,3966,6
3049,3121,1
4226,1078,1
4226,909,1
2385,1345,2
4956,2358,2
3110,3559,1
3110,3235,2
4620,4738,2
3700,4231,2
2385,3449,2
1208,4231,1
4620,4395,5
4909,1082,1
1082,2556,3
2556,437,4
1403,671,1
671,2329,5
1985,3110,2
2751,4231,37
2737,4231,2
2556,2737,1
2737,1367,1
2066,1965,1
3515,2786,3
2786,3054,3
1914,2737,1
1627,2786,1
244,1627,1
2556,1837,10
2358,479,2
479,4231,2
4231,1345,1
2595,2556,1
2556,184,1
2832,1627,2
3110,2143,1
4773,4257,3
1765,2556,1
2556,3054,7
220,3526,3
2556,3091,4
3127,2300,2
2385,3957,1
3826,2949,1
2327,2737,2
2737,3718,1
286,2829,9
1747,2013,2
4395,2732,1
4909,3526,6
4738,479,2
479,2737,3
2737,1627,5
1627,1078,2
2308,2751,4
1676,2703,5
2703,2327,7
4241,4620,3
990,2737,2
2737,2276,1
407,812,2
1627,4226,9
2757,909,1
909,3449,2
2556,3163,1
3163,3054,7
3526,4205,1
2329,753,2
2308,2556,1
2556,3235,6
1714,3526,3
3054,612,2
612,2300,1
912,4911,3
2078,2590,1
2258,1985,3
4620,2556,4
4426,2556,7
1226,4437,1
4437,5022,1
1226,437,1
2308,4073,5
2329,2012,1
2986,4426,13
2143,753,3
2865,4732,1
1345,3919,1
2556,3127,1
1676,3127,1
2442,4395,2
1235,635,4
2590,2329,4
2832,634,4
2732,812,2
2556,2027,1
1750,437,1
4231,3526,6
4620,479,1
4231,4761,1
4761,1403,1
1403,3190,4
4620,1750,4
3966,4964,1
3091,194,2
2750,1750,1
1750,4761,1
2703,2556,10
3091,2203,2
2929,615,2
2308,1631,3
2143,4738,1
2949,4761,12
437,101,1
3163,1750,2
4596,2203,1
2595,2203,1
3127,3458,1
1631,2832,1
2329,1849,3
4620,812,2
812,1750,1
1750,3449,2
361,4738,1
2327,3127,3
2143,1345,1
1837,3458,3
3458,2264,1
2264,2203,3
291,2703,5
2986,2276,9
2276,4956,2
2832,1750,5
386,3755,1
93,3414,1
407,151,2
151,3649,1
5022,1345,1
2308,4732,8
1840,812,6
3439,2275,1
479,1765,2
2832,4909,2
2013,916,7
3491,2703,1
2276,2572,6
291,2556,3
2264,1965,1
3356,4620,1
1750,4241,1
3356,3763,1
3763,4759,1
2750,3779,1
3919,2751,4
4620,2276,3
2276,1750,1
2751,4911,1
3,2275,1
2427,916,6
3559,2590,2
2590,3919,1
3110,1345,1
4241,2829,2
4773,1965,4
1125,4268,4
4268,3356,2
3449,194,4
1750,2378,2
3526,194,3
194,4620,1
1750,3356,1
2986,1750,2
1750,2556,15
2556,1750,1
2556,3049,2
5022,2427,3
3235,3414,1
3966,634,3
4761,554,6
1200,1750,2
1750,1837,3
4437,4761,10
899,4073,2
4761,3071,4
3071,3449,1
2732,1235,2
634,3235,5
3235,3526,7
1750,1235,2
4073,1235,1
1914,2556,1
2556,2832,2
1750,291,1
437,286,2
1226,3449,1
1819,3356,5
2442,2556,1
4611,3121,1
3121,1819,1
1819,407,2
1750,1345,2
3475,2378,2
227,3110,3
3110,1082,1
2556,4611,4
4268,2276,2
2027,2143,1
3110,2027,1
4759,2556,3
2143,2013,1
2327,2212,1
2264,1345,6
1631,273,3
2556,2829,4
3439,2786,1
612,671,1
1345,101,1
101,4596,1
4596,184,1
3127,4856,2
3439,2276,2
2308,4759,1
2004,4964,1
1765,1750,2
2556,3966,3
1747,3054,1
3049,273,2
291,1750,4
1403,437,1
437,3110,1
3110,2276,2
812,3449,4
4205,4241,1
2276,1840,1
1840,1381,1
3439,4849,1
4849,2173,1
2556,4738,1
2427,5022,1
5022,291,1
1750,4395,1
899,4849,1
4849,1840,1
1840,3449,1
3449,2027,3
3966,1750,2
2572,3449,4
1750,916,1
634,2327,1
2327,2276,1
1765,916,2
916,1345,5
1381,1750,1
1627,2732,1
1837,3235,1
2427,2750,1
1840,101,2
4483,2012,1
1750,4437,1
3235,4620,3
1631,3755,1
3755,3235,2
2264,101,1
3757,4483,1
3163,4226,1
4226,1914,3
3475,273,1
2027,407,1
286,3121,1
2004,2991,3
291,1082,2
2991,4738,2
4738,4268,1
194,1563,3
1563,1912,1
3526,3826,1
194,1750,1
2556,1125,2
2556,2173,1
4956,1082,1
2829,2276,1
2949,2308,3
4773,904,2
904,1125,7
2949,1125,4
1627,4773,2
4677,4241,2
4241,4911,1
4268,2781,1
1676,3356,1
2991,3049,1
3175,2378,1
2786,3235,1
3175,3235,1
2949,2556,2
1345,554,3
554,4611,1
2556,615,3
753,4338,1
2991,3449,3
1676,2556,1
753,3449,1
2865,2184,1
2865,1837,5
4909,2829,2
2865,437,5
2829,2865,20
2865,1627,1
899,2829,5
4231,3449,3
3919,3449,1
93,2258,5
1367,1627,2
2865,3110,2
2786,2865,1
2865,291,1
291,2212,3
4231,671,1
3163,184,1
4956,753,1
753,1965,1
1837,1965,1
273,4231,4
4620,4858,1
2786,1747,1
2264,3439,1
2991,2732,2
912,93,2
93,286,5
286,2786,4
3957,1125,2
4620,2865,4
2212,4858,4
4773,4231,3
4620,3526,8
2865,4395,9
2865,2991,7
2991,4456,5
2929,1747,1
1747,93,1
93,2865,1
2865,2703,6
3449,2865,9
3919,273,2
273,1367,11
1367,634,1
2425,3919,6
3919,2865,1
2584,2856,1
2856,2865,2
2865,3054,6
2584,2703,3
4395,4594,1
1819,4732,1
3919,812,1
812,2865,4
2865,4620,5
2276,4231,2
2865,1235,6
286,4483,3
4338,1849,1
479,4257,3
634,4338,1
4338,1125,2
407,2013,5
1849,2212,2
4437,2327,1
4073,4338,1
1985,1737,13
1737,2829,1
4611,635,4
2949,2258,1
2750,101,2
3649,1526,1
2308,635,2
4241,2308,3
4858,4268,2
4257,3755,4
4241,978,3
151,671,1
291,990,3
990,2300,6
2442,2751,2
2539,291,1
93,4073,3
612,3449,1
2751,101,1
3515,4611,3
2276,93,1
3439,1403,1
612,2929,1
2013,1345,1
273,2572,3
2572,2329,1
4073,671,1
2986,4964,4
2012,4268,1
612,2786,1
2986,4858,3
3439,291,2
3449,3163,2
3163,3966,3
93,2012,2
2703,2358,3
2358,4620,3
2539,2829,1
2425,4483,1
3919,4268,1
635,2865,12
2865,3190,2
1995,2991,8
3235,812,3
1840,291,1
2425,3054,7
4205,3127,2
3235,635,1
2329,4268,1
273,2584,4
2832,3692,8
3692,1235,3
2865,2173,1
990,2865,2
3190,2832,2
753,3779,2
1995,1837,1
2258,2865,3
3491,3919,1
3163,291,3
759,4761,1
2590,3966,1
671,2781,2
1221,3779,2
3054,1082,2
635,1837,1
3718,2786,1
1985,4257,2
4257,1200,1
1837,3054,1
3054,3491,2
421,4620,1
4620,4761,2
1082,1200,3
4909,2991,3
3458,1125,2
1449,2703,1
2703,635,1
3491,2865,2
2865,1367,2
3826,2929,1
2865,1125,1
2829,407,3
2264,904,1
437,3757,1
2308,1819,9
3449,3121,2
1125,2856,2
2258,635,2
2703,4594,3
4761,3439,8
2949,101,1
3449,4596,1
3121,386,2
4894,1125,2
2425,1235,8
3919,2986,5
2732,2013,10
5022,2425,1
2425,4773,1
904,635,1
3110,635,2
3649,437,2
437,4395,2
1819,4611,1
3515,3919,3
3919,2203,1
4620,4732,1
4732,4231,1
2781,3091,1
3091,753,1
3110,194,2
1367,2991,2
2829,2427,4
2427,4231,2
286,3526,2
1235,3449,4
220,1849,1
2829,2004,3
3751,1849,2
2012,1995,1
1995,2184,1
2986,1125,2
2757,2327,2
2327,2986,2
3755,1125,4
4773,2173,2
3449,2327,2
634,3356,1
2991,101,1
1200,4395,1
1912,3751,1
4761,194,1
2703,3491,2
2590,4594,1
1200,4732,4
1837,2027,5
2832,1714,3
1714,3718,1
2590,753,4
1714,1125,1
1125,1125,1
916,1403,1
3649,2991,1
3054,291,3
2832,3649,1
4073,1819,1
1819,1235,3
4241,2276,1
2276,291,1
2829,2595,4
4594,2750,1
3449,3175,2
3175,4005,2
612,1819,1
3526,1381,3
1819,2066,1
2066,1367,1
2427,4338,1
2258,3054,7
4677,3526,3
2427,184,1
184,2572,1
4483,4738,1
2703,3966,2
812,635,2
4858,2590,1
4241,151,1
3356,1235,1
4858,3966,2
2829,2078,7
2078,4773,1
4858,3439,2
3175,909,1
916,2308,1
2703,1985,1
1985,4231,1
4231,916,2
5022,812,8
2258,2427,3
3755,2385,2
2308,421,3
2275,4611,2
2004,4241,6
4241,3919,8
3919,635,1
4620,3826,2
4231,1631,4
479,2865,1
635,615,1
3919,2258,1
2258,4231,1
3826,2276,1
4241,2212,2
2829,1345,1
2865,2829,3
3127,220,1
3526,2012,3
2012,3190,1
2786,1837,1
2013,3054,4
1563,2856,1
1563,4856,4
671,4395,3
4395,1125,9
2308,2865,2
3449,2590,1
2590,2308,1
2308,4620,2
4620,151,3
4773,2732,8
1965,4911,1
2590,4268,1
2781,1631,2
1631,2865,3
4956,3049,1
4005,2986,1
4268,361,1
4732,2427,2
634,2275,1
1125,4620,2
479,4759,1
4761,4456,2
4456,4395,1
2203,4761,4
1221,3763,1
3763,1200,1
2203,1345,2
2732,4761,2
2929,1200,3
3190,3449,3
4761,93,2
2703,3414,1
2832,3449,3
2027,2750,1
3190,4437,2
2829,3692,10
1747,4761,4
4268,671,4
2832,4761,3
3763,812,1
1837,4073,1
1914,671,1
3692,3966,2
3526,3110,2
3110,291,4
291,3127,2
916,2329,7
4761,2264,1
2264,4761,2
634,1200,3
291,4761,1
2590,4738,6
4738,634,5
4894,2986,2
4956,93,4
2556,4231,1
4268,4073,1
916,4738,1
671,2013,14
1235,2732,1
5022,4956,2
1381,2771,1
1747,4611,4
612,5001,2
2378,2143,3
3692,3110,1
273,4904,3
1747,2275,2
2750,990,1
615,437,3
437,990,1
990,615,1
2143,2275,3
2732,1965,2
1965,3649,3
3649,1125,2
2832,3966,1
3966,3491,1
3449,2732,2
2203,2856,1
2750,1914,1
4241,812,2
437,2771,2
2771,4611,1
1995,437,2
1819,2986,3
4773,2584,4
1125,3755,2
2264,3755,3
2703,5001,2
2308,5022,1
1367,1837,3
2832,2203,5
916,2986,2
2308,4456,1
3449,916,2
916,1125,2
1125,634,2
671,1914,3
1995,3163,1
3054,3,1
1995,916,5
1631,2750,3
3175,2308,1
1082,151,2
151,1125,2
1125,904,1
1995,286,1
4483,990,2
1125,4226,3
361,2986,3
2358,2264,1
2264,2308,2
437,2378,1
753,2212,1
1837,2066,1
1995,421,1
421,3163,2
3235,4437,1
3692,3449,2
1221,421,1
2078,2572,1
3449,1985,2
1995,1912,1
2584,4395,2
1995,4483,1
4073,2590,1
479,1819,7
1819,1965,1
1995,4268,1
3718,3449,1
2027,2358,1
2358,2078,1
184,2865,1
2865,3235,5
2832,4911,2
2425,1837,5
1837,4338,1
4005,3035,3
2865,4241,7
4241,1345,2
1345,1235,2
1995,3235,2
2750,2590,4
1837,4732,1
990,3414,3
479,3356,2
425,2829,1
3110,2865,2
2327,4911,1
2751,1125,1
912,1849,1
4580,4395,3
4205,3491,1
2703,2275,1
4894,1914,1
4426,4580,3
437,4580,2
4580,2173,1
1221,2786,1
2832,4580,2
4677,437,2
437,634,2
1819,2856,2
184,2737,3
4580,437,3
2949,2737,1
2737,1082,2
2771,899,1
899,2750,3
2703,4580,1
1676,1345,1
671,4580,1
4580,3163,1
1235,2771,2
286,2832,5
2258,912,9
912,3110,2
2258,2737,2
2829,4580,10
4580,3235,4
1849,1747,4
1747,3049,1
4580,2832,4
437,1526,3
407,4620,1
3071,2737,1
1840,1849,2
2173,3826,1
2991,1078,1
1078,2703,1
2308,1526,1
2832,2771,6
2829,1139,1
2556,2358,1
2358,4594,2
5022,759,1
2258,2556,1
4262,2078,1
2078,2991,7
2757,407,2
2078,437,1
2590,2929,1
3054,2771,1
1221,1235,1
2832,1235,2
2865,753,1
437,1200,1
286,4761,1
4761,4620,2
4611,2556,8
1221,2275,1
1747,2264,1
912,4580,5
2425,2427,2
4338,2066,2
2066,2703,1
2703,4257,2
912,421,2
421,4338,1
2865,4005,1
3127,4257,1
4894,2556,1
3127,1765,2
1765,4257,1
3757,4580,1
2258,2027,1
3449,4580,2
3449,2737,3
2771,2829,1
2750,4268,4
3235,4580,1
4580,4338,1
4338,1082,3
1082,2212,1
2425,1965,1
3235,4732,1
2425,4338,1
4956,4580,1
4580,4620,1
4231,3049,1
2385,1840,1
1840,2425,2
3121,4205,1
4205,4395,2
3526,1965,3
4226,93,1
4611,4580,2
1737,3449,3
3449,4262,2
2308,2991,5
291,2258,1
2751,2786,2
812,1985,1
3235,3127,2
3700,2737,2
4732,1737,1
1737,4620,1
4580,3127,2
3356,2732,3
4580,554,1
2703,361,1
361,3356,1
3071,1125,1
1837,184,4
3649,812,1
184,2991,1
2556,4483,1
4483,2703,1
2865,2275,1
1367,671,2
1367,4911,1
437,3121,4
912,4773,6
2584,2991,1
634,184,4
1125,909,2
4611,4738,1
2184,1226,2
1226,2329,1
4231,194,1
1221,1403,1
1403,1125,1
2329,479,1
1125,3091,1
4894,4738,2
2737,2829,1
990,3110,3
4738,2786,1
909,912,2
2703,3919,6
3919,4005,1
4005,671,1
2595,437,1
912,3321,1
3491,1737,1
2358,2856,1
4759,4611,2
3718,912,1
2264,3110,1
386,4738,1
912,4226,2
3071,1367,2
2703,2300,2
912,916,1
1125,3449,7
1221,4677,2
2856,4611,1
3449,3692,1
3692,671,1
671,3321,1
759,3321,1
671,4677,1
2750,2184,2
2184,904,3
407,4005,1
2929,990,3
4611,4231,2
4773,1367,1
1367,3190,1
361,2258,1
1367,4437,1
4894,2856,2
1345,3475,2
2329,3449,1
1367,3110,1
4773,4611,1
2703,554,1
1125,554,5
3757,2986,2
3356,2737,1
2771,912,2
2078,4426,1
3912,361,1
361,1235,1
2329,1914,1
1914,2750,1
3054,2703,1
2832,1221,1
1221,2832,1
1837,1765,1
1765,3091,1
2986,3458,4
2385,437,2
4620,4073,1
4073,912,1
912,1082,1
1765,1367,1
1367,3127,1
1631,612,1
3091,1125,1
4395,634,1
4483,978,1
978,1563,1
1563,909,1
671,3054,1
3414,3091,1
3127,1367,1
1367,3163,1
3919,912,6
407,2258,1
2757,3163,1
3526,912,1
2757,3127,2
2308,2358,5
2258,4257,2
4580,1631,1
2595,4611,3
2143,421,1
912,1345,1
1840,612,1
4257,4611,1
4611,912,2
286,421,1
2856,3458,1
2143,3091,3
2078,2949,1
3110,3919,3
3966,1200,3
2572,2949,1
634,1526,2
184,912,3
3449,899,5
899,3127,5
3526,4761,6
2572,1631,2
2832,4611,2
1840,2143,5
2539,4437,1
4437,4611,3
2143,3127,3
2308,1449,4
4257,1235,2
1139,3127,1
244,3449,8
3449,4426,5
2865,2929,1
4620,3757,1
4226,2929,1
978,4268,1
4268,3127,2
93,3127,3
2143,2750,1
2750,1449,2
2757,2929,1
2385,3526,1
4580,3091,1
4894,4580,1
151,3414,2
2750,4580,1
2750,2856,2
1912,3356,2
2991,904,3
407,4580,1
2143,2829,1
3458,2275,1
5001,1082,1
1125,4437,1
4437,3054,1
2832,1737,2
1737,554,1
4580,3526,1
3919,4580,1
3355,286,1
978,615,3
1125,4761,2
4738,4594,1
4611,3491,1
5022,3966,1
3966,1714,1
3966,4761,1
916,2275,1
2949,4911,1
2329,1235,3
361,286,3
286,4073,2
4073,2829,2
1403,3826,1
4677,2865,1
2865,2078,1
912,2786,2
3757,812,1
3919,1200,1
4677,220,2
220,4732,1
759,3127,2
1221,554,1
554,4761,4
3071,4677,2
4773,244,2
4904,2143,3
3449,1737,1
4677,1840,1
4338,916,1
4761,634,3
4338,2865,1
4761,2275,1
2539,4262,1
5001,2358,1
4262,2264,1
425,220,1
220,2991,1
286,2300,4
1837,1914,1
1139,2556,3
2556,2865,3
4395,4904,2
1235,4620,5
4231,3763,1
4073,4594,1
3692,437,1
3692,2829,5
2832,4594,3
4594,2703,2
2703,3692,2
3692,4395,1
912,4761,1
4395,4268,2
1235,194,1
194,1200,1
4611,1750,2
286,3957,2
4909,2276,1
3533,4437,1
2539,1345,1
3692,1345,2
3526,4738,3
4226,912,1
2949,2751,1
4620,4594,1
4620,1837,2
1837,2539,1
912,3957,5
3957,3491,1
2027,3491,2
3957,93,1
93,2856,5
4620,93,2
1221,3054,1
3449,244,4
273,184,2
4594,3449,2
3692,3526,1
4257,2786,1
4759,4964,2
4773,912,2
4580,3449,4
2308,4580,1
912,3049,1
1965,4231,1
244,101,1
101,4231,1
615,1403,1
1403,4456,1
1765,3439,1
3439,4005,1
227,4596,1
2751,2750,1
1747,3491,1
227,899,2
4437,101,1
2751,4005,2
4005,2308,3
5022,1627,4
4956,184,1
2143,2590,2
1840,479,1
479,1345,1
4437,1345,4
1345,899,3
2737,4620,4
1837,1849,1
2212,2751,1
4268,184,1
2143,554,1
2757,1082,1
1235,3121,2
4580,2829,3
2771,4620,1
1765,4909,1
4909,4005,1
4956,101,1
227,916,2
1235,899,1
899,2012,2
671,2771,1
2771,2143,1
3110,4456,5
2771,916,1
4241,3091,1
3091,634,1
93,3912,1
3912,1627,1
2771,1235,1
1747,3121,1
1627,3912,1
4580,3054,2
4620,4262,2
4620,2929,1
2737,421,1
4738,3718,1
3718,4073,1
407,4231,1
912,1714,1
1139,3054,2
4262,909,1
101,1367,1
2013,4483,4
2865,2264,1
3235,3475,1
4257,4483,1
4620,2737,1
4231,1078,1
1078,3449,2
4858,4456,1
244,2556,5
2865,2786,1
2829,4849,1
4849,2832,1
2832,3127,2
1631,4580,2
4580,615,2
4205,1631,3
1631,1139,1
1139,615,2
